Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
05;09;01;24;00;000;TRANSFERENCIAS CORRIENTES;63844878;0
05;09;01;24;02;000;Al Gobierno Central;289209;0
05;09;01;24;02;118;Estudio Población General-INE;289209;0
05;09;01;24;03;000;A Otras Entidades Públicas;63555669;0
05;09;01;24;03;001;Programa de Tratamiento y Rehabilitación;48431191;0
05;09;01;24;03;003;Otros Programas de Prevención;3558728;0
05;09;01;24;03;005;Programas de Capacitación;749278;0
05;09;01;24;03;012;Municipalidades - Programa PREVIENE;6635823;0
05;09;01;24;03;013;Programa Tolerancia Cero;1219176;0
05;09;01;24;03;014;Programa de Parentalidad;1894018;0
05;09;01;24;03;055;Programa Elige Vivir sin Drogas;1067455;0
05;09;01;25;00;000;INTEGROS AL FISCO;64049;0
05;09;01;25;99;000;Otros Integros al Fisco;64049;0
05;09;01;26;00;000;OTROS GASTOS CORRIENTES;6264;0
05;09;01;26;01;000;Devoluciones;6264;0
05;09;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;24847;0
05;09;01;29;07;000;Programas Informáticos;24847;0
05;09;01;34;00;000;SERVICIO DE LA DEUDA;10;0
05;09;01;34;07;000;Deuda Flotante;10;0
05;10;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
05;10;01;05;02;000;Del Gobierno Central;10;0
05;10;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
05;10;01;07;00;000;INGRESOS DE OPERACIÓN;1829226;0
05;10;01;07;02;000;Venta de Servicios;1829226;0
05;10;01;08;00;000;OTROS INGRESOS CORRIENTES;330576;0
05;10;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;330576;0
05;10;01;09;00;000;APORTE FISCAL;24652460;0
05;10;01;09;01;000;Libre;24410097;0
05;10;01;09;03;000;Servicio de la Deuda Externa;242363;0
05;10;01;14;00;000;ENDEUDAMIENTO;7516800;0
05;10;01;14;02;000;Endeudamiento Externo;7516800;0
05;10;01;15;00;000;SALDO INICIAL DE CAJA;10;0
05;10;01;21;00;000;GASTOS EN PERSONAL;12115176;0
05;10;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;2155385;0
05;10;01;24;00;000;TRANSFERENCIAS CORRIENTES;16442263;0
05;10;01;24;01;000;Al Sector Privado;2438878;0
05;10;01;24;01;002;Asistencia Social (ORASMI);2196534;0
05;10;01;24;01;003;Becas;242344;0
05;10;01;24;03;000;A Otras Entidades Públicas;14003385;0
05;10;01;24;03;002;Para Atender Situaciones de Emergencia;10;0
05;10;01;24;03;018;Programa Estadio Seguro;551993;0
05;10;01;24;03;041;Programa Diario Oficial;1013417;0
05;10;01;24;03;053;Programa de Seguimiento de Causas Judiciales;513858;0
05;10;01;24;03;055;Plan Frontera Segura;321928;0
05;10;01;24;03;066;Programa de Violencia Rural;3899482;0
05;10;01;24;03;067;Programa BID Fortalecimiento Seguridad Publica;7516800;0
05;10;01;24;03;068;Programa CiberSeguridad;185897;0
05;10;01;25;00;000;INTEGROS AL FISCO;612154;0
05;10;01;25;01;000;Impuestos;281578;0
05;10;01;25;99;000;Otros Integros al Fisco;330576;0
05;10;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;16259;0
05;10;01;29;07;000;Programas Informáticos;16259;0
05;10;01;33;00;000;TRANSFERENCIAS DE CAPITAL;2745472;0
05;10;01;33;03;000;A Otras Entidades Públicas;2745472;0
05;10;01;33;03;001;Para Atender Situaciones de Emergencia;10;0
05;10;01;33;03;002;Plan Frontera Segura;2745462;0
05;10;01;34;00;000;SERVICIO DE LA DEUDA;242373;0
05;10;01;34;04;000;Intereses Deuda Externa;153869;0
05;10;01;34;06;000;Otros Gastos Financieros Deuda Externa;88494;0
05;10;01;34;07;000;Deuda Flotante;10;0
05;10;02;09;00;000;APORTE FISCAL;5707073;0
05;10;02;09;01;000;Libre;5707073;0
05;10;02;15;00;000;SALDO INICIAL DE CAJA;10;0
05;10;02;21;00;000;GASTOS EN PERSONAL;1441588;0
05;10;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;3689187;0
05;10;02;25;00;000;INTEGROS AL FISCO;10;0
05;10;02;25;99;000;Otros Integros al Fisco;10;0
05;10;02;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;576288;0
05;10;02;29;06;000;Equipos Informáticos;398808;0
05;10;02;29;07;000;Programas Informáticos;177480;0
05;10;02;34;00;000;SERVICIO DE LA DEUDA;10;0
05;10;02;34;07;000;Deuda Flotante;10;0
05;10;03;09;00;000;APORTE FISCAL;3853522;0
05;10;03;09;01;000;Libre;3853522;0
05;10;03;24;00;000;TRANSFERENCIAS CORRIENTES;902417;0
05;10;03;24;01;000;Al Sector Privado;902417;0
05;10;03;24;01;997;Fondo Social;902417;0
05;10;03;33;00;000;TRANSFERENCIAS DE CAPITAL;2951105;0
05;10;03;33;01;000;Al Sector Privado;2951105;0
05;10;03;33;01;995;Fondo Social;2951105;0
05;10;04;09;00;000;APORTE FISCAL;54138347;0
05;10;04;09;01;000;Libre;54138347;0
05;10;04;24;00;000;TRANSFERENCIAS CORRIENTES;34762561;0
05;10;04;24;01;000;Al Sector Privado;34762561;0
05;10;04;24;01;024;Gastos de Operación de Cuerpo de Bomberos;25934690;0
05;10;04;24;01;025;Ayuda Extraordinaria, Reparaciones y Mantenciones de Cuerpos de Bomberos;1873875;0
05;10;04;24;01;026;Funcionamiento de la Junta Nacional y Organismos Dependientes;4049132;0
05;10;04;24;01;027;Capacitación de Bomberos de Chile;2904864;0
05;10;04;33;00;000;TRANSFERENCIAS DE CAPITAL;19375786;0
05;10;04;33;01;000;Al Sector Privado;19375786;0
05;10;04;33;01;001;Inversiones de Cuerpos de Bomberos;4272876;0
05;10;04;33;01;002;Importaciones y Compromisos en Moneda Extranjera para Cuerpos de Bomberos;9730887;0
05;10;04;33;01;003;Adquisiciones y Compromisos en Moneda Nacional para Cuerpos de Bomberos;5372023;0
05;31;01;05;00;000;TRANSFERENCIAS CORRIENTES;2098999;0
05;31;01;05;02;000;Del Gobierno Central;2098999;0
05;31;01;05;02;003;Dirección General de Movilización Nacional;2098989;0
05;31;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
05;31;01;07;00;000;INGRESOS DE OPERACIÓN;2130941;0
05;31;01;07;02;000;Venta de Servicios;2130941;0
05;31;01;08;00;000;OTROS INGRESOS CORRIENTES;1801709;0
05;31;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;1801709;0
05;31;01;09;00;000;APORTE FISCAL;1135952718;0
05;31;01;09;01;000;Libre;1135952718;0
05;31;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;757704;0
05;31;01;12;07;000;Por Anticipos por Cambio de Residencia;757704;0
05;31;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;31195407;0
05;31;01;13;02;000;Del Gobierno Central;31195407;0
05;31;01;13;02;200;Fondo de Emergencia Transitorio;31195407;0
05;31;01;15;00;000;SALDO INICIAL DE CAJA;10;0
05;31;01;21;00;000;GASTOS EN PERSONAL;915535048;0
05;31;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;178526005;0
05;31;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;7553376;0
05;31;01;23;01;000;Prestaciones Previsionales;7552332;0
05;31;01;23;02;000;Prestaciones de Asistencia Social;1044;0
05;31;01;24;00;000;TRANSFERENCIAS CORRIENTES;778582;0
05;31;01;24;03;000;A Otras Entidades Públicas;778582;0
05;31;01;24;03;031;Plan Modelo de Integración Carabineros-Comunidad MICC;778572;0
05;31;01;24;03;287;Fondo Rotativo de Abastecimiento;10;0
05;31;01;25;00;000;INTEGROS AL FISCO;9276798;0
05;31;01;25;01;000;Impuestos;7475079;0
05;31;01;25;99;000;Otros Integros al Fisco;1801719;0
05;31;01;26;00;000;OTROS GASTOS CORRIENTES;90330;0
05;31;01;26;01;000;Devoluciones;90330;0
05;31;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;19738993;0
05;31;01;29;03;000;Vehículos;18939679;0
05;31;01;29;04;000;Mobiliario y Otros;99911;0
05;31;01;29;05;000;Máquinas y Equipos;595489;0
05;31;01;29;06;000;Equipos Informáticos;103914;0
05;31;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;31195407;0
05;31;01;30;10;000;Fondo de Emergencia Transitorio;31195407;0
05;31;01;31;00;000;INICIATIVAS DE INVERSIÓN;10485235;0
05;31;01;31;02;000;Proyectos;10485235;0
05;31;01;32;00;000;PRÉSTAMOS;757704;0
05;31;01;32;07;000;Por Anticipos por Cambio de Residencia;757704;0
05;31;01;34;00;000;SERVICIO DE LA DEUDA;10;0
05;31;01;34;07;000;Deuda Flotante;10;0
05;31;02;09;00;000;APORTE FISCAL;86356359;0
05;31;02;09;01;000;Libre;86356359;0
05;31;02;15;00;000;SALDO INICIAL DE CAJA;10;0
05;31;02;21;00;000;GASTOS EN PERSONAL;80883040;0
05;31;02;22;00;000;BIENES Y SERVICIOS DE CONSUMO;5191263;0
05;31;02;24;00;000;TRANSFERENCIAS CORRIENTES;282046;0
05;31;02;24;01;000;Al Sector Privado;166735;0
05;31;02;24;01;004;Premios y Otros;166735;0
05;31;02;24;03;000;A Otras Entidades Públicas;115311;0
05;31;02;24;03;029;Museo Histórico y Centro Cultural de Carabineros de Chile;115311;0
05;31;02;25;00;000;INTEGROS AL FISCO;10;0
05;31;02;25;99;000;Otros Integros al Fisco;10;0
05;31;02;34;00;000;SERVICIO DE LA DEUDA;10;0
05;31;02;34;07;000;Deuda Flotante;10;0
05;32;01;05;00;000;TRANSFERENCIAS CORRIENTES;8673784;0
05;32;01;05;03;000;De Otras Entidades Públicas;8673784;0
05;32;01;05;03;007;Fondo para Hospitales;8673784;0
05;32;01;07;00;000;INGRESOS DE OPERACIÓN;16413827;0
05;32;01;07;02;000;Venta de Servicios;16413827;0
05;32;01;08;00;000;OTROS INGRESOS CORRIENTES;258910;0
05;32;01;08;99;000;Otros;258910;0
05;32;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;6715003;0
05;32;01;12;10;000;Ingresos por Percibir;6715003;0
05;32;01;15;00;000;SALDO INICIAL DE CAJA;10;0
05;32;01;21;00;000;GASTOS EN PERSONAL;24427231;0
05;32;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;7441733;0
05;32;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;171670;0
05;32;01;23;01;000;Prestaciones Previsionales;171670;0
05;32;01;25;00;000;INTEGROS AL FISCO;10;0
05;32;01;25;99;000;Otros Integros al Fisco;10;0
05;32;01;26;00;000;OTROS GASTOS CORRIENTES;20880;0
05;32;01;26;01;000;Devoluciones;20880;0
05;32;01;34;00;000;SERVICIO DE LA DEUDA;10;0
05;32;01;34;07;000;Deuda Flotante;10;0
05;33;01;05;00;000;TRANSFERENCIAS CORRIENTES;138784;0
05;33;01;05;02;000;Del Gobierno Central;10;0
05;33;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
05;33;01;05;03;000;De Otras Entidades Públicas;138774;0
05;33;01;05;03;004;Municipalidades;138774;0
05;33;01;06;00;000;RENTAS DE LA PROPIEDAD;98535;0
05;33;01;06;01;000;Arriendo de Activos No Financieros;98535;0
05;33;01;07;00;000;INGRESOS DE OPERACIÓN;78300;0
05;33;01;07;02;000;Venta de Servicios;78300;0
05;33;01;08;00;000;OTROS INGRESOS CORRIENTES;397754;0
05;33;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;1034;0
05;33;01;08;99;000;Otros;396720;0
05;33;01;09;00;000;APORTE FISCAL;406145796;0
05;33;01;09;01;000;Libre;406145796;0
05;33;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;831436;0
05;33;01;10;03;000;Vehículos;830048;0
05;33;01;10;04;000;Mobiliario y Otros;1388;0
05;33;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;11975967;0
05;33;01;13;02;000;Del Gobierno Central;11975967;0
05;33;01;13;02;200;Fondo de Emergencia Transitorio;11975967;0
05;33;01;15;00;000;SALDO INICIAL DE CAJA;10;0
05;33;01;21;00;000;GASTOS EN PERSONAL;335077849;0
05;33;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;49104444;0
05;33;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;361484;0
05;33;01;23;01;000;Prestaciones Previsionales;361484;0
05;33;01;24;00;000;TRANSFERENCIAS CORRIENTES;1828073;0
05;33;01;24;03;000;A Otras Entidades Públicas;1576440;0
05;33;01;24;03;049;Plan Microtráfico Cero;1576440;0
05;33;01;24;07;000;A Organismos Internacionales;251633;0
05;33;01;24;07;011;Organización Internacional de Policía Internacional - INTERPOL;251633;0
05;33;01;25;00;000;INTEGROS AL FISCO;1044;0
05;33;01;25;99;000;Otros Integros al Fisco;1044;0
05;33;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;5409544;0
05;33;01;29;03;000;Vehículos;2421067;0
05;33;01;29;04;000;Mobiliario y Otros;453024;0
05;33;01;29;05;000;Máquinas y Equipos;1374110;0
05;33;01;29;06;000;Equipos Informáticos;601407;0
05;33;01;29;07;000;Programas Informáticos;559936;0
05;33;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;11975967;0
05;33;01;30;10;000;Fondo de Emergencia Transitorio;11975967;0
05;33;01;31;00;000;INICIATIVAS DE INVERSIÓN;15908167;0
05;33;01;31;02;000;Proyectos;15908167;0
05;33;01;34;00;000;SERVICIO DE LA DEUDA;10;0
05;33;01;34;07;000;Deuda Flotante;10;0
05;34;01;06;00;000;RENTAS DE LA PROPIEDAD;469271;0
05;34;01;08;00;000;OTROS INGRESOS CORRIENTES;4562487;0
05;34;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;160;0
05;34;01;08;02;000;Multas y Sanciones Pecuniarias;320;0
05;34;01;08;99;000;Otros;4562007;0
05;34;01;09;00;000;APORTE FISCAL;514967966;0
05;34;01;09;01;000;Libre;514967966;0
05;34;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;160;0
05;34;01;12;06;000;Por Anticipos a Contratistas;160;0
05;34;01;13;00;000;TRANSFERENCIAS PARA GASTOS DE CAPITAL;868653577;0
05;34;01;13;01;000;Del Sector Privado;2135834;0
05;34;01;13;01;001;Concesión Zona Franca de Punta Arenas;2135834;0
05;34;01;13;02;000;Del Gobierno Central;866517743;0
05;34;01;13;02;003;Subsecretaría de Bienes Nacionales;13894223;0
05;34;01;13;02;006;Tesoro Público Ley N°19.143, Patentes Mineras;29572373;0
05;34;01;13;02;007;Tesoro Público Ley N°19.275, Fondo de Desarrollo de Magallanes;4929711;0
05;34;01;13;02;008;Tesoro Público Ley N°19.995, Casinos de Juegos;8800978;0
05;34;01;13;02;009;Tesoro Público Ley N°19.657, Patentes Geotérmicas;188255;0
05;34;01;13;02;013;Tesoro Público Artículo 129 bis Ley N°20.017, Código de Aguas;16118108;0
05;34;01;13;02;019;Fondo de Inversión y Reconversión Regional;38851525;0
05;34;01;13;02;020;Tesoro Público Ley N°18.892, Patentes de Acuicultura;6426231;0
05;34;01;13;02;030;Tesoro Público Ley N°20.378 - Del Fondo de Apoyo Regional (FAR);518418739;0
05;34;01;13;02;032;Subsecretaría de Desarrollo Regional y Administrativo - Programas de Convergencia;192441468;0
05;34;01;13;02;040;Aplicación Art. 38 transitorio Ley N°21.210;24710192;0
05;34;01;13;02;200;Fondo de Emergencia Transitorio;12165940;0
05;34;01;15;00;000;SALDO INICIAL DE CAJA;52047556;0
05;34;01;24;00;000;TRANSFERENCIAS CORRIENTES;82607324;0
05;34;01;24;03;000;A Otras Entidades Públicas;82607324;0
05;34;01;24;03;001;Financiamiento Gobiernos Regionales - Programa de Funcionamiento;82507324;0
05;34;01;24;03;002;Asociatividad Regional;100000;0
05;34;01;30;00;000;ADQUISICIÓN DE ACTIVOS FINANCIEROS;12165940;0
05;34;01;30;10;000;Fondo de Emergencia Transitorio;12165940;0
05;34;01;33;00;000;TRANSFERENCIAS DE CAPITAL;1345927753;0
05;34;01;33;03;000;A Otras Entidades Públicas;1345927753;0
05;34;01;33;03;001;Financiamiento Gobiernos Regionales - Programas de Inversión;1345927753;0
05;35;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
05;35;01;05;02;000;Del Gobierno Central;10;0
05;35;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
05;35;01;07;00;000;INGRESOS DE OPERACIÓN;16999846;0
05;35;01;07;02;000;Venta de Servicios;16999846;0
05;35;01;08;00;000;OTROS INGRESOS CORRIENTES;4000010;0
05;35;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;10;0
05;35;01;08;02;000;Multas y Sanciones Pecuniarias;4000000;0
05;35;01;09;00;000;APORTE FISCAL;12222428;0
05;35;01;09;01;000;Libre;12222428;0
05;35;01;15;00;000;SALDO INICIAL DE CAJA;10;0
05;35;01;21;00;000;GASTOS EN PERSONAL;9508566;0
05;35;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;4360001;0
05;35;01;24;00;000;TRANSFERENCIAS CORRIENTES;1999846;0
05;35;01;24;03;000;A Otras Entidades Públicas;1999846;0
05;35;01;24;03;001;Programa Registro Nacional de Migrantes;296322;0
05;35;01;24;03;002;Programa Visas en el Extranjero;409929;0
05;35;01;24;03;003;Programa Cerrando Brechas;267595;0
05;35;01;24;03;004;Programa Inclusión Regional;1026000;0
05;35;01;25;00;000;INTEGROS AL FISCO;17000000;0
05;35;01;25;99;000;Otros Integros al Fisco;17000000;0
05;35;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;353881;0
05;35;01;29;04;000;Mobiliario y Otros;25839;0
05;35;01;29;06;000;Equipos Informáticos;46980;0
05;35;01;29;07;000;Programas Informáticos;281062;0
05;35;01;34;00;000;SERVICIO DE LA DEUDA;10;0
05;35;01;34;07;000;Deuda Flotante;10;0
06;01;01;05;00;000;TRANSFERENCIAS CORRIENTES;2134712;0
06;01;01;05;02;000;Del Gobierno Central;2134712;0
06;01;01;05;02;005;Secretaría y Administración General de Hacienda (Programa 01);526168;0
06;01;01;05;02;007;Subsecretaría de las Culturas y las Artes;979175;0
06;01;01;05;02;008;Subsecretaría de Ciencia, Tecnología, Conocimiento e Innovación;629359;0
06;01;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
06;01;01;07;00;000;INGRESOS DE OPERACIÓN;382011;0
06;01;01;08;00;000;OTROS INGRESOS CORRIENTES;334127;1524
06;01;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;298887;0
06;01;01;08;02;000;Multas y Sanciones Pecuniarias;10;10
06;01;01;08;99;000;Otros;35230;1514
06;01;01;09;00;000;APORTE FISCAL;34911387;147293
06;01;01;09;01;000;Libre;34911387;147293
06;01;01;10;00;000;VENTA DE ACTIVOS NO FINANCIEROS;0;160
06;01;01;10;03;000;Vehículos;0;160
06;01;01;11;00;000;VENTA DE ACTIVOS FINANCIEROS;-1505343;2037
06;01;01;11;03;000;Operaciones de Cambio;-1505343;2037
06;01;01;12;00;000;RECUPERACIÓN DE PRÉSTAMOS;0;100
06;01;01;12;07;000;Por Anticipos por Cambio de Residencia;0;100
06;01;01;15;00;000;SALDO INICIAL DE CAJA;10;0
06;01;01;21;00;000;GASTOS EN PERSONAL;26513933;88203
06;01;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;5077601;37492
06;01;01;23;00;000;PRESTACIONES DE SEGURIDAD SOCIAL;0;110
06;01;01;23;03;000;Prestaciones Sociales del Empleador;0;110
06;01;01;24;00;000;TRANSFERENCIAS CORRIENTES;1358763;22798
06;01;01;24;01;000;Al Sector Privado;216668;215
06;01;01;24;01;001;Instituto Chileno de Campos de Hielo;84681;0
06;01;01;24;01;003;Comunidades de Chilenos en el Exterior;0;35
06;01;01;24;01;004;Consejo Chile - California;0;120
06;01;01;24;01;007;Fundación Dignitem;42725;0
06;01;01;24;01;008;Consejo Chile - Massachusetts;0;60
06;01;01;24;01;009;Política Exterior y Relaciones Internacionales;89262;0
06;01;01;24;02;000;Al Gobierno Central;629359;0
06;01;01;24;02;001;Instituto Antártico Chileno;629359;0
06;01;01;24;03;000;A Otras Entidades Públicas;512736;2453
06;01;01;24;03;037;Programa de Actividades Específicas en el Exterior;0;421
06;01;01;24;03;038;Programa Académico en Relaciones Internacionales;138361;0
06;01;01;24;03;039;Programa de Reuniones Internacionales;240346;0
06;01;01;24;03;597;Integración Vecinal con Zonas Fronterizas;30566;0
06;01;01;24;03;609;Inserción Internacional de las Regiones;47920;0
06;01;01;24;03;614;Programa Posicionamiento de Chile en Asociaciones Estratégicas con Países Afines;0;15
06;01;01;24;03;617;Programa Oficina de Desarrollo Organizacional;55543;0
06;01;01;24;03;619;Modernización de la Gestión Consular;0;249
06;01;01;24;03;625;Acercamientos Políticos y Estratégicos;0;35
06;01;01;24;03;627;Programa de Fortalecimiento de la Política Consular y Migratoria;0;126
06;01;01;24;03;629;Establecimiento y Desarrollo de Política Cultural con Visión Global al Exterior;0;1325
06;01;01;24;03;631;Oficina OCDE;0;282
06;01;01;24;06;000;A Gobiernos Extranjeros;0;10
06;01;01;24;06;002;Departamento de Estado de Estados Unidos - Aporte Global Equality Fund;0;10
06;01;01;24;07;000;A Organismos Internacionales;0;20120
06;01;01;24;07;001;Organismos Internacionales;0;20120
06;01;01;25;00;000;INTEGROS AL FISCO;298897;0
06;01;01;25;99;000;Otros Integros al Fisco;298897;0
06;01;01;26;00;000;OTROS GASTOS CORRIENTES;0;110
06;01;01;26;02;000;Compensaciones por Daños a Terceros y/o a la Propiedad;0;110
06;01;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;2911859;1876
06;01;01;29;02;000;Edificios;2911859;0
06;01;01;29;03;000;Vehículos;0;200
06;01;01;29;04;000;Mobiliario y Otros;0;155
06;01;01;29;06;000;Equipos Informáticos;0;539
06;01;01;29;07;000;Programas Informáticos;0;802
06;01;01;29;99;000;Otros Activos no Financieros;0;180
06;01;01;31;00;000;INICIATIVAS DE INVERSIÓN;95841;425
06;01;01;31;02;000;Proyectos;95841;425
06;01;01;32;00;000;PRÉSTAMOS;0;100
06;01;01;32;07;000;Por Anticipos por Cambio de Residencia;0;100
06;01;01;34;00;000;SERVICIO DE LA DEUDA;10;0
06;01;01;34;07;000;Deuda Flotante;10;0
06;03;01;05;00;000;TRANSFERENCIAS CORRIENTES;10;0
06;03;01;05;02;000;Del Gobierno Central;10;0
06;03;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
06;03;01;08;00;000;OTROS INGRESOS CORRIENTES;35028;0
06;03;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;21899;0
06;03;01;08;99;000;Otros;13129;0
06;03;01;09;00;000;APORTE FISCAL;7227840;0
06;03;01;09;01;000;Libre;7227840;0
06;03;01;15;00;000;SALDO INICIAL DE CAJA;10;0
06;03;01;21;00;000;GASTOS EN PERSONAL;2745363;0
06;03;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;383304;0
06;03;01;24;00;000;TRANSFERENCIAS CORRIENTES;4037739;0
06;03;01;24;03;000;A Otras Entidades Públicas;4037739;0
06;03;01;24;03;045;Programas Especiales de Fronteras y Límites;4037739;0
06;03;01;25;00;000;INTEGROS AL FISCO;21909;0
06;03;01;25;99;000;Otros Integros al Fisco;21909;0
06;03;01;29;00;000;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;74563;0
06;03;01;29;06;000;Equipos Informáticos;27144;0
06;03;01;29;07;000;Programas Informáticos;47419;0
06;03;01;34;00;000;SERVICIO DE LA DEUDA;10;0
06;03;01;34;07;000;Deuda Flotante;10;0
06;04;01;05;00;000;TRANSFERENCIAS CORRIENTES;629369;0
06;04;01;05;02;000;Del Gobierno Central;629369;0
06;04;01;05;02;019;Secretaría y Administración General y Servicio Exterior;629359;0
06;04;01;05;02;201;Recuperación de Licencias Médicas - FONASA;10;0
06;04;01;08;00;000;OTROS INGRESOS CORRIENTES;86224;0
06;04;01;08;01;000;Recuperaciones y Reembolsos por Licencias Médicas;24553;0
06;04;01;08;99;000;Otros;61671;0
06;04;01;09;00;000;APORTE FISCAL;5882923;0
06;04;01;09;01;000;Libre;5882923;0
06;04;01;15;00;000;SALDO INICIAL DE CAJA;10;0
06;04;01;21;00;000;GASTOS EN PERSONAL;2779510;0
06;04;01;22;00;000;BIENES Y SERVICIOS DE CONSUMO;351411;0
06;04;01;24;00;000;TRANSFERENCIAS CORRIENTES;3378804;0
06;04;01;24;03;000;A Otras Entidades Públicas;3378804;0
06;04;01;24;03;044;Feria Antártica Escolar;100675;0
06;04;01;24;03;045;Desarrollo de la Ciencia Antártica Concursable;492981;0
06;04;01;24;03;046;Plataforma Logística para Apoyo de Actividades Antárticas;1422263;0
06;04;01;24;03;047;Tesis Antárticas;35703;0
