Año	Mes	Moneda	Partida	Nombre Partida	Capítulo	Nombre Capítulo	Programa	Nombre Programa	Subtítulo	Nombre Subtítulo	Item	Nombre Item	Asignación	Nombre Asignación	Monto Ley Inicial	Monto Ley Vigente a AGOSTO	
2018	Agosto	DOLARES	6	MINISTERIO DE RELACIONES EXTERIORES	2	DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES	2	PROMOCIÓN DE EXPORTACIONES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			22	20	
2018	Agosto	DOLARES	6	MINISTERIO DE RELACIONES EXTERIORES	2	DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES	2	PROMOCIÓN DE EXPORTACIONES	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			70	56	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	5	TRANSFERENCIAS CORRIENTES					2.275	3.356	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central			2.275	3.356	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central	15	Fondo para Misiones de Paz-Estado Mayor Conjunto	2.275	3.356	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	9	APORTE FISCAL					34.049	34.049	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	9	APORTE FISCAL	1	Libre			34.049	34.049	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	11	VENTA DE ACTIVOS FINANCIEROS					-9.564	-9.435	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	11	VENTA DE ACTIVOS FINANCIEROS	3	Operaciones de Cambio			-9.564	-9.435	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	12	RECUPERACIÓN DE PRÉSTAMOS					1.000	1.000	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	12	RECUPERACIÓN DE PRÉSTAMOS	7	Por Anticipos por Cambio de Residencia			1.000	1.000	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	21	GASTOS EN PERSONAL					16.715	17.865	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	22	BIENES Y SERVICIOS DE CONSUMO					9.113	9.173	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	23	PRESTACIONES DE SEGURIDAD SOCIAL					148	148	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	23	PRESTACIONES DE SEGURIDAD SOCIAL	1	Prestaciones Previsionales			148	148	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	24	TRANSFERENCIAS CORRIENTES					671	671	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado			365	365	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	24	TRANSFERENCIAS CORRIENTES	1	Al Sector Privado	8	Bienestar Social	365	365	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	24	TRANSFERENCIAS CORRIENTES	4	A Empresas Públicas no Financieras			306	306	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	24	TRANSFERENCIAS CORRIENTES	4	A Empresas Públicas no Financieras	229	Fábricas y Maestranzas del Ejército	306	306	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					113	113	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			7	7	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			5	5	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			98	98	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			3	3	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	32	PRÉSTAMOS					1.000	1.000	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	1	EJÉRCITO DE CHILE	1	EJÉRCITO DE CHILE	32	PRÉSTAMOS	7	Por Anticipos por Cambio de Residencia			1.000	1.000	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	5	TRANSFERENCIAS CORRIENTES					1.820	2.183	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central			1.820	2.183	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central	15	Fondo para Misiones de Paz-Estado Mayor Conjunto	1.820	2.183	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	8	OTROS INGRESOS CORRIENTES					8.624	8.624	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	8	OTROS INGRESOS CORRIENTES	99	Otros			8.624	8.624	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	9	APORTE FISCAL					62.518	62.518	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	9	APORTE FISCAL	1	Libre			62.518	62.518	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	12	RECUPERACIÓN DE PRÉSTAMOS					1.100	1.100	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	12	RECUPERACIÓN DE PRÉSTAMOS	7	Por Anticipos por Cambio de Residencia			1.100	1.100	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	21	GASTOS EN PERSONAL					21.432	22.030	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	22	BIENES Y SERVICIOS DE CONSUMO					50.367	50.132	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					1.163	1.163	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			7	7	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			1.112	1.112	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			16	16	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			28	28	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	32	PRÉSTAMOS					1.100	1.100	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	5	ARMADA DE CHILE	1	ARMADA DE CHILE	32	PRÉSTAMOS	7	Por Anticipos por Cambio de Residencia			1.100	1.100	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	5	TRANSFERENCIAS CORRIENTES					297	780	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central			297	780	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central	12	Fondo para Misiones de Paz-Estado Mayor Conjunto	297	780	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	9	APORTE FISCAL					78.206	78.206	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	9	APORTE FISCAL	1	Libre			78.206	78.206	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	12	RECUPERACIÓN DE PRÉSTAMOS					750	750	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	12	RECUPERACIÓN DE PRÉSTAMOS	7	Por Anticipos por Cambio de Residencia			750	750	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	15	SALDO INICIAL DE CAJA					0	2.729	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	21	GASTOS EN PERSONAL					12.119	12.577	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	22	BIENES Y SERVICIOS DE CONSUMO					64.853	64.878	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	23	PRESTACIONES DE SEGURIDAD SOCIAL					7	7	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	23	PRESTACIONES DE SEGURIDAD SOCIAL	1	Prestaciones Previsionales			7	7	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS					1.524	1.524	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	3	Vehículos			589	589	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	4	Mobiliario y Otros			5	5	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	5	Máquinas y Equipos			914	914	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	6	Equipos Informáticos			10	10	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	29	ADQUISICIÓN DE ACTIVOS NO FINANCIEROS	7	Programas Informáticos			6	6	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	32	PRÉSTAMOS					750	750	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	32	PRÉSTAMOS	7	Por Anticipos por Cambio de Residencia			750	750	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	34	SERVICIO DE LA DEUDA					0	2.729	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	9	FUERZA AÉREA DE CHILE	1	FUERZA AÉREA DE CHILE	34	SERVICIO DE LA DEUDA	7	Deuda Flotante			0	2.729	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	9	APORTE FISCAL					13.485	13.485	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	9	APORTE FISCAL	1	Libre			13.485	13.485	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	11	VENTA DE ACTIVOS FINANCIEROS					0	45	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	11	VENTA DE ACTIVOS FINANCIEROS	3	Operaciones de Cambio			0	45	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	21	GASTOS EN PERSONAL					479	479	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	22	BIENES Y SERVICIOS DE CONSUMO					494	494	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES					12.512	12.557	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	2	Al Gobierno Central			4.392	6.319	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	2	Al Gobierno Central	5	Fondo para Misiones de Paz-Ejército de Chile	2.275	3.356	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	2	Al Gobierno Central	6	Fondo para Misiones de Paz-Armada de Chile	1.820	2.183	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	2	Al Gobierno Central	7	Fondo para Misiones de Paz-Fuerza Aérea de Chile	297	780	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas			8.117	6.234	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	41	Fondo para Misiones de Paz	7.336	5.408	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	44	Centro Nacional de Desminado	188	233	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	46	Programa de Cooperación Internacional en Centroamérica	593	593	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	7	A Organismos Internacionales			3	4	
2018	Agosto	DOLARES	11	MINISTERIO DE DEFENSA NACIONAL	25	ESTADO MAYOR CONJUNTO	1	ESTADO MAYOR CONJUNTO	24	TRANSFERENCIAS CORRIENTES	7	A Organismos Internacionales	1	OTAN	3	4	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS					32.400	19.612	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	1	Impuestos a la Renta			2.410.322	2.410.322	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	1	Impuestos a la Renta	1	Primera Categoría	1.796.997	1.796.997	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	1	Impuestos a la Renta	4	Adicional	400.852	400.852	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	1	Impuestos a la Renta	6	Artículo 21 Ley Impuesto a la Renta	29.620	29.620	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	1	Impuestos a la Renta	7	Término de Giro	24	24	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	1	Impuestos a la Renta	9	Impuesto Específico a la Actividad Minera	182.829	182.829	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	5	Impuestos al Comercio Exterior			1.209	1.209	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	5	Impuestos al Comercio Exterior	3	Otros	1.209	1.209	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	7	Otros Ingresos Tributarios			4.794	4.794	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	7	Otros Ingresos Tributarios	2	Multas e Intereses por Impuestos	4.794	4.794	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos			-2.383.925	-2.396.713	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	1	Pagos Provisionales del Año	2.048.827	2.036.039	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	2	Créditos para Declaración Anual de Renta	-1.656.501	-1.656.501	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	3	Devoluciones Determinadas Declaración Anual de Renta	316.734	316.734	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	4	Devoluciones de Renta	-266.183	-266.183	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	5	Reintegro de Devoluciones de Renta	10.809	10.809	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	201	Devoluciones de Aduanas	-286	-286	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	301	Fluctuación Deudores del Período	-6.892	-6.892	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	302	Fluctuación Deudores de Períodos Anteriores	6.892	6.892	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	401	Diferencias de Pago	-870	-870	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	1	IMPUESTOS	9	Sistemas de Pago de Impuestos	701	Conversión de Pagos en Moneda Extranjera	-2.836.455	-2.836.455	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	5	TRANSFERENCIAS CORRIENTES					1.301.548	1.301.548	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central			1.301.548	1.301.548	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	5	TRANSFERENCIAS CORRIENTES	2	Del Gobierno Central	59	Del Fondo de Reserva de Pensiones	301.538	301.538	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	6	RENTAS DE LA PROPIEDAD					454.127	454.127	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	6	RENTAS DE LA PROPIEDAD	3	Intereses			24.814	24.814	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	6	RENTAS DE LA PROPIEDAD	4	Participación de Utilidades			427.300	427.300	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	6	RENTAS DE LA PROPIEDAD	99	Otras Rentas de la Propiedad			2.013	2.013	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	7	INGRESOS DE OPERACIÓN					4.569	4.569	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	7	INGRESOS DE OPERACIÓN	2	Venta de Servicios			4.569	4.569	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	8	OTROS INGRESOS CORRIENTES					10.292	10.292	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	8	OTROS INGRESOS CORRIENTES	99	Otros			10.292	10.292	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	8	OTROS INGRESOS CORRIENTES	99	Otros	999	Otros	10.292	10.292	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	1	INGRESOS GENERALES DE LA NACIÓN	15	SALDO INICIAL DE CAJA					2.000	2.000	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	3	OPERACIONES COMPLEMENTARIAS	22	BIENES Y SERVICIOS DE CONSUMO					935	935	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	3	OPERACIONES COMPLEMENTARIAS	24	TRANSFERENCIAS CORRIENTES					7.836	7.836	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	3	OPERACIONES COMPLEMENTARIAS	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas			10	10	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	3	OPERACIONES COMPLEMENTARIAS	24	TRANSFERENCIAS CORRIENTES	3	A Otras Entidades Públicas	103	Anticipos Ley N° 13.196	10	10	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	3	OPERACIONES COMPLEMENTARIAS	24	TRANSFERENCIAS CORRIENTES	7	A Organismos Internacionales			7.816	7.816	
2018	Agosto	DOLARES	50	TESORO PÚBLICO	1	FISCO	3	OPERACIONES COMPLEMENTARIAS	24	TRANSFERENCIAS CORRIENTES	7	A Organismos Internacionales	1	Organismos Financieros Internacionales	7.816	7.816	
