_id,Ano,Mes,Moneda,Partida,Nombre Partida,Capitulo,Nombre Capitulo,Programa,Nombre Programa,Subtitulo,Nombre Subtitulo,Item,Nombre Item,Asignacion,Nombre Asignacion,Monto Ley Inicial,Monto Ley Vigente a AGOSTO
82,2022,Agosto,DOLARES,06,MINISTERIO DE RELACIONES EXTERIORES,07,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,01,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,005,Feria PDAC-Minería FIE,136,136
83,2022,Agosto,DOLARES,06,MINISTERIO DE RELACIONES EXTERIORES,07,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,01,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,006,Promoción de Exportaciones PROCHILE,1.950,1.950
84,2022,Agosto,DOLARES,06,MINISTERIO DE RELACIONES EXTERIORES,07,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,01,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,007,Pymes Estrategias Sectoriales,898,898
85,2022,Agosto,DOLARES,06,MINISTERIO DE RELACIONES EXTERIORES,07,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,01,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,,,,,892,892
86,2022,Agosto,DOLARES,06,MINISTERIO DE RELACIONES EXTERIORES,07,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,01,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,06,Equipos Informáticos,,,44,44
87,2022,Agosto,DOLARES,06,MINISTERIO DE RELACIONES EXTERIORES,07,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,01,DIRECCIÓN GENERAL DE PROMOCIÓN DE EXPORTACIONES,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,07,Programas Informáticos,,,848,848
88,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,05,TRANSFERENCIAS CORRIENTES,,,,,0,1.292
89,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,,,0,1.292
90,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,015,Fondo para Misiones de Paz-Estado Mayor Conjunto,0,1.292
91,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,08,OTROS INGRESOS CORRIENTES,,,,,0,124
92,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,08,OTROS INGRESOS CORRIENTES,99,Otros,,,0,124
93,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,09,APORTE FISCAL,,,,,18.082,18.082
94,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,09,APORTE FISCAL,01,Libre,,,18.082,18.082
95,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,12,RECUPERACIÓN DE PRÉSTAMOS,,,,,1.000,1.000
96,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,12,RECUPERACIÓN DE PRÉSTAMOS,07,Por Anticipos por Cambio de Residencia,,,1.000,1.000
97,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,15,SALDO INICIAL DE CAJA,,,,,10,442
98,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,21,GASTOS EN PERSONAL,,,,,12.304,13.568
99,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,22,BIENES Y SERVICIOS DE CONSUMO,,,,,5.291,5.342
100,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,23,PRESTACIONES DE SEGURIDAD SOCIAL,,,,,181,181
101,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,23,PRESTACIONES DE SEGURIDAD SOCIAL,01,Prestaciones Previsionales,,,181,181
102,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,24,TRANSFERENCIAS CORRIENTES,,,,,306,430
103,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,,,0,124
104,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,244,Fondo Rotativo de Abastecimiento,0,124
105,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,24,TRANSFERENCIAS CORRIENTES,04,A Empresas Públicas no Financieras,,,306,306
106,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,24,TRANSFERENCIAS CORRIENTES,04,A Empresas Públicas no Financieras,229,Fábricas y Maestranzas del Ejército,306,306
107,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,32,PRÉSTAMOS,,,,,1.000,1.000
108,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,32,PRÉSTAMOS,07,Por Anticipos por Cambio de Residencia,,,1.000,1.000
109,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,34,SERVICIO DE LA DEUDA,,,,,10,419
110,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,01,EJÉRCITO DE CHILE,01,EJÉRCITO DE CHILE,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,419
111,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,05,TRANSFERENCIAS CORRIENTES,,,,,1.395,1.888
112,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,,,1.395,1.888
113,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,015,Fondo para Misiones de Paz-Estado Mayor Conjunto,0,493
114,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,017,Programa Antártico - Estado Mayor Conjunto,1.395,1.395
115,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,08,OTROS INGRESOS CORRIENTES,,,,,6.899,15.107
116,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,08,OTROS INGRESOS CORRIENTES,99,Otros,,,6.899,15.107
117,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,09,APORTE FISCAL,,,,,49.426,49.426
118,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,09,APORTE FISCAL,01,Libre,,,49.426,49.426
119,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,11,VENTA DE ACTIVOS FINANCIEROS,,,,,0,7.085
120,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,11,VENTA DE ACTIVOS FINANCIEROS,03,Operaciones de Cambio,,,0,7.085
121,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,12,RECUPERACIÓN DE PRÉSTAMOS,,,,,1.100,1.100
122,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,12,RECUPERACIÓN DE PRÉSTAMOS,07,Por Anticipos por Cambio de Residencia,,,1.100,1.100
123,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,,,,,0,40
124,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,02,Del Gobierno Central,,,0,40
125,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,13,TRANSFERENCIAS PARA GASTOS DE CAPITAL,02,Del Gobierno Central,015,Fondo para Misiones de Paz - Estado Mayor Conjunto,0,40
126,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,15,SALDO INICIAL DE CAJA,,,,,10,61
127,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,21,GASTOS EN PERSONAL,,,,,16.040,16.481
128,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,22,BIENES Y SERVICIOS DE CONSUMO,,,,,41.421,25.505
129,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,23,PRESTACIONES DE SEGURIDAD SOCIAL,,,,,0,58
130,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,23,PRESTACIONES DE SEGURIDAD SOCIAL,01,Prestaciones Previsionales,,,0,58
131,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,24,TRANSFERENCIAS CORRIENTES,,,,,0,28.158
132,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,,,0,28.158
133,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,,,,,259,299
134,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,07,Programas Informáticos,,,259,259
135,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,29,ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,99,Otros Activos no Financieros,,,0,40
136,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,32,PRÉSTAMOS,,,,,1.100,1.100
137,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,32,PRÉSTAMOS,07,Por Anticipos por Cambio de Residencia,,,1.100,1.100
138,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,33,TRANSFERENCIAS DE CAPITAL,,,,,0,3.096
139,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,,,0,3.096
140,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,33,TRANSFERENCIAS DE CAPITAL,03,A Otras Entidades Públicas,245,Fondo Rotativo de Abastecimiento,0,3.096
141,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,34,SERVICIO DE LA DEUDA,,,,,10,10
142,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,05,ARMADA DE CHILE,01,ARMADA DE CHILE,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,10
143,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,05,TRANSFERENCIAS CORRIENTES,,,,,883,1.169
144,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,,,883,1.169
145,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,012,Fondo para Misiones de Paz-Estado Mayor Conjunto,0,286
146,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,05,TRANSFERENCIAS CORRIENTES,02,Del Gobierno Central,014,Programa Antártico - Estado Mayor Conjunto,883,883
147,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,09,APORTE FISCAL,,,,,61.018,61.018
148,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,09,APORTE FISCAL,01,Libre,,,61.018,61.018
149,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,11,VENTA DE ACTIVOS FINANCIEROS,,,,,0,16.000
150,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,11,VENTA DE ACTIVOS FINANCIEROS,03,Operaciones de Cambio,,,0,16.000
151,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,12,RECUPERACIÓN DE PRÉSTAMOS,,,,,675,675
152,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,12,RECUPERACIÓN DE PRÉSTAMOS,07,Por Anticipos por Cambio de Residencia,,,675,675
153,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,15,SALDO INICIAL DE CAJA,,,,,10,3.007
154,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,21,GASTOS EN PERSONAL,,,,,8.543,8.819
155,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,22,BIENES Y SERVICIOS DE CONSUMO,,,,,53.351,69.361
156,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,23,PRESTACIONES DE SEGURIDAD SOCIAL,,,,,7,7
157,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,23,PRESTACIONES DE SEGURIDAD SOCIAL,01,Prestaciones Previsionales,,,7,7
158,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,32,PRÉSTAMOS,,,,,675,675
159,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,32,PRÉSTAMOS,07,Por Anticipos por Cambio de Residencia,,,675,675
160,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,34,SERVICIO DE LA DEUDA,,,,,10,3.007
161,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,09,FUERZA AÉREA DE CHILE,01,FUERZA AÉREA DE CHILE,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,3.007
162,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,09,APORTE FISCAL,,,,,5.749,5.675
163,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,09,APORTE FISCAL,01,Libre,,,5.749,5.675
164,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,15,SALDO INICIAL DE CAJA,,,,,10,10
165,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,21,GASTOS EN PERSONAL,,,,,254,254
166,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,22,BIENES Y SERVICIOS DE CONSUMO,,,,,285,285
167,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,,,,,5.210,5.096
168,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,02,Al Gobierno Central,,,2.278,4.349
169,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,02,Al Gobierno Central,005,Fondo para Misiones de Paz-Ejército de Chile,0,1.292
170,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,02,Al Gobierno Central,006,Fondo para Misiones de Paz-Armada de Chile,0,493
171,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,02,Al Gobierno Central,007,Fondo para Misiones de Paz-Fuerza Aérea de Chile,0,286
172,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,02,Al Gobierno Central,013,Programa Antártico- Armada de Chile,1.395,1.395
173,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,02,Al Gobierno Central,014,Programa Antártico- Fuerza Aérea de Chile,883,883
174,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,,,2.893,708
175,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,03,A Otras Entidades Públicas,041,Fondo para Misiones de Paz,2.893,708
176,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,07,A Organismos Internacionales,,,39,39
177,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,07,A Organismos Internacionales,001,OTAN,4,4
178,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,07,A Organismos Internacionales,002,OTTAWA,23,23
179,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,24,TRANSFERENCIAS CORRIENTES,07,A Organismos Internacionales,003,OSLO,12,12
180,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,33,TRANSFERENCIAS DE CAPITAL,,,,,0,40
181,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,,,0,40
182,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,33,TRANSFERENCIAS DE CAPITAL,02,Al Gobierno Central,003,Fondo para Misiones de Paz-Armada de Chile,0,40
183,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,34,SERVICIO DE LA DEUDA,,,,,10,10
184,2022,Agosto,DOLARES,11,MINISTERIO DE DEFENSA NACIONAL,25,ESTADO MAYOR CONJUNTO,01,ESTADO MAYOR CONJUNTO,34,SERVICIO DE LA DEUDA,07,Deuda Flotante,,,10,10
185,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,,,,,2.266.400,2.266.400
186,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,01,Impuestos a la Renta,,,10.283.100,10.283.100
187,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,01,Impuestos a la Renta,001,Primera Categoría,7.361.368,7.361.368
188,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,01,Impuestos a la Renta,004,Adicional,1.614.000,1.614.000
189,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,01,Impuestos a la Renta,006,Artículo 21 Ley Impuesto a la Renta,14.620,14.620
190,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,01,Impuestos a la Renta,007,Término de Giro,101,101
191,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,01,Impuestos a la Renta,009,Impuesto Específico a la Actividad Minera,1.293.011,1.293.011
192,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,02,Impuesto al Valor Agregado,,,352.943,352.943
193,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,02,Impuesto al Valor Agregado,001,Tasa General Débitos,352.943,352.943
194,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,05,Impuestos al Comercio Exterior,,,73,73
195,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,05,Impuestos al Comercio Exterior,003,Otros,73,73
196,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,07,Otros Ingresos Tributarios,,,4.870,4.870
197,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,07,Otros Ingresos Tributarios,002,Multas e Intereses por Impuestos,4.870,4.870
198,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,09,Sistemas de Pago de Impuestos,,,-8.374.586,-8.374.586
199,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,09,Sistemas de Pago de Impuestos,001,Pagos Provisionales del Año,6.748.150,6.748.150
200,2022,Agosto,DOLARES,50,TESORO PÚBLICO,01,FISCO,01,INGRESOS GENERALES DE LA NACIÓN,01,IMPUESTOS,09,Sistemas de Pago de Impuestos,002,Créditos para Declaración Anual de Renta,-7.453.115,-7.453.115
